"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","YearFiveFold","YearTenFold"
1987,11,4,3,1206,1140,1427,1349,"PS",1800,,81,69,,38,26,"LAX","PHX",370,,,0,,0,,,,,,2,0
1987,11,18,3,1141,1140,1357,1349,"PS",1800,,76,69,,8,1,"LAX","PHX",370,,,0,,0,,,,,,1,0
1987,11,20,5,1158,1140,1415,1349,"PS",1800,,77,69,,26,18,"LAX","PHX",370,,,0,,0,,,,,,1,0
1987,11,25,3,1141,1140,1404,1349,"PS",1800,,83,69,,15,1,"LAX","PHX",370,,,0,,0,,,,,,1,0
1987,11,7,6,845,845,1105,1110,"PS",1800,,140,145,,-5,0,"SEA","LAX",954,,,0,,0,,,,,,0,0
1987,11,17,2,1607,1605,1640,1643,"PS",1802,,33,38,,-3,2,"LAX","SAN",109,,,0,,0,,,,,,4,0
1987,11,9,1,807,800,1054,1030,"PS",1803,,167,150,,24,7,"LAX","SEA",954,,,0,,0,,,,,,2,0
1987,11,14,6,2213,2210,2310,2305,"PS",1804,,57,55,,5,3,"LAX","LAS",236,,,0,,0,,,,,,3,0
1987,11,22,7,2213,2210,2327,2305,"PS",1804,,74,55,,22,3,"LAX","LAS",236,,,0,,0,,,,,,3,0
1987,11,19,4,1044,1045,1122,1123,"PS",1805,,38,38,,-1,-1,"SAN","LAX",109,,,0,,0,,,,,,2,0
1987,11,23,1,1050,1045,1135,1123,"PS",1805,,45,38,,12,5,"SAN","LAX",109,,,0,,0,,,,,,2,0
1987,11,4,3,753,750,903,858,"PS",1808,,70,68,,5,3,"OAK","LAX",337,,,0,,0,,,,,,1,0
1987,11,2,1,2019,2020,2113,2112,"PS",1814,,54,52,,1,-1,"FAT","LAX",209,,,0,,0,,,,,,1,0
1987,11,11,3,1928,1928,2009,2015,"PS",1815,,41,47,,-6,0,"SFO","RNO",192,,,0,,0,,,,,,1,0
1987,11,16,1,1932,1928,2016,2015,"PS",1815,,44,47,,1,4,"SFO","RNO",192,,,0,,0,,,,,,2,0
1987,11,14,6,1148,1143,1255,1253,"PS",1818,,67,70,,2,5,"OAK","LAX",337,,,0,,0,,,,,,1,0
1987,11,1,7,1433,1405,1510,1435,"PS",1820,,37,30,,35,28,"MRY","SFO",77,,,0,,0,,,,,,1,0
1987,11,5,4,1953,1739,2209,1948,"PS",1822,,76,69,,141,134,"LAX","PHX",370,,,0,,0,,,,,,1,0
1987,11,30,1,1840,1739,2101,1948,"PS",1822,,81,69,,73,61,"LAX","PHX",370,,,0,,0,,,,,,4,0
1987,11,27,5,1354,1355,1525,1530,"PS",1822,,91,95,,-5,-1,"PDX","SFO",550,,,0,,0,,,,,,0,0
1987,11,20,5,2208,2130,2311,2231,"PS",1823,,63,61,,40,38,"LAX","SCK",315,,,0,,0,,,,,,0,0
1987,11,1,7,936,935,1024,1030,"PS",1825,,108,115,,-6,1,"ABQ","LAX",677,,,0,,0,,,,,,2,0
1987,11,17,2,,1100,,1211,"PS",1825,,,71,,,,"LAX","SFO",337,,,1,,0,,,,,,4,0
1987,11,23,1,1750,1750,1903,1859,"PS",1827,,73,69,,4,0,"LAX","SMF",373,,,0,,0,,,,,,2,0
1987,11,16,1,817,818,934,930,"PS",1830,,77,72,,4,-1,"SMF","LAX",373,,,0,,0,,,,,,3,0
1987,11,1,7,1321,1305,1420,1339,"PS",1832,,59,34,,41,16,"SFO","MRY",77,,,0,,0,,,,,,2,0
1987,11,25,3,1909,1843,2125,2101,"PS",1838,,76,78,,24,26,"LAX","TUS",451,,,0,,0,,,,,,0,0
1987,11,4,3,1748,1711,1921,1813,"PS",1838,,93,62,,68,37,"SJC","LAX",308,,,0,,0,,,,,,0,0
1987,11,20,5,1806,1800,1927,1910,"PS",1839,,81,70,,17,6,"LAX","SFO",337,,,0,,0,,,,,,2,0
1987,11,8,7,2329,2320,3,2354,"PS",1840,,34,34,,9,9,"LAX","SAN",109,,,0,,0,,,,,,2,0
1987,11,24,2,103,2320,134,2354,"PS",1840,,31,34,,100,103,"LAX","SAN",109,,,0,,0,,,,,,2,0
1987,11,17,2,2218,2145,2323,2252,"PS",1840,,65,67,,31,33,"SMF","LAX",373,,,0,,0,,,,,,2,0
1987,11,18,3,2144,2145,2253,2252,"PS",1840,,69,67,,1,-1,"SMF","LAX",373,,,0,,0,,,,,,3,0
1987,11,7,6,2006,2000,2118,2117,"PS",1843,,72,77,,1,6,"LAX","SFO",337,,,0,,0,,,,,,0,0
1987,11,30,1,2349,2150,119,2313,"PS",1843,,90,83,,126,119,"SFO","EUG",451,,,0,,0,,,,,,2,0
1987,11,4,3,830,830,957,945,"PS",1844,,87,75,,12,0,"SFO","LAX",337,,,0,,0,,,,,,4,0
1987,11,26,4,634,635,747,735,"PS",1851,,133,120,,12,-1,"PHX","SFO",651,,,0,,0,,,,,,1,0
1987,11,17,2,1633,1635,1730,1739,"PS",1852,,57,64,,-9,-2,"SFO","BUR",326,,,0,,0,,,,,,1,0
1987,11,29,7,1512,1510,1600,1604,"PS",1854,,48,54,,-4,2,"LAX","LAS",236,,,0,,0,,,,,,3,0
1987,11,10,2,1949,1945,2048,2046,"PS",1857,,59,61,,2,4,"LAX","SJC",308,,,0,,0,,,,,,0,0
1987,11,3,2,1821,1816,1925,1920,"PS",1858,,64,64,,5,5,"SJC","LAX",308,,,0,,0,,,,,,3,0
1987,11,2,1,1041,1040,1159,1152,"PS",1859,,78,72,,7,1,"LAX","SMF",373,,,0,,0,,,,,,1,0
1987,11,27,5,1040,1040,1157,1152,"PS",1859,,77,72,,5,0,"LAX","SMF",373,,,0,,0,,,,,,2,0
1987,11,7,6,1532,1533,1641,1643,"PS",1860,,69,70,,-2,-1,"CCR","LAX",346,,,0,,0,,,,,,2,0
1987,11,6,5,1500,1440,1541,1533,"PS",1861,,41,53,,8,20,"LAS","LAX",236,,,0,,0,,,,,,0,0
1987,11,15,7,1440,1440,1543,1533,"PS",1861,,63,53,,10,0,"LAS","LAX",236,,,0,,0,,,,,,0,0
1987,11,19,4,1619,1440,1718,1533,"PS",1861,,59,53,,105,99,"LAS","LAX",236,,,0,,0,,,,,,4,0
1987,11,9,1,1630,1603,1743,1705,"PS",1861,,73,62,,38,27,"LAX","SCK",315,,,0,,0,,,,,,0,0
1987,11,4,3,1019,1021,1138,1131,"PS",1866,,79,70,,7,-2,"CCR","LAX",346,,,0,,0,,,,,,2,0
1987,11,11,3,1019,1021,1131,1131,"PS",1866,,72,70,,0,-2,"CCR","LAX",346,,,0,,0,,,,,,3,0
1987,11,23,1,1021,1021,1130,1131,"PS",1866,,69,70,,-1,0,"CCR","LAX",346,,,0,,0,,,,,,3,0
1987,11,17,2,603,605,652,656,"PS",1868,,49,51,,-4,-2,"FAT","LAX",209,,,0,,0,,,,,,3,0
1987,11,21,6,1250,1252,1359,1402,"PS",1870,,69,70,,-3,-2,"CCR","LAX",346,,,0,,0,,,,,,2,0
1987,11,15,7,1111,1114,1237,1227,"PS",1871,,86,73,,10,-3,"LAX","CCR",346,,,0,,0,,,,,,2,0
1987,11,12,4,1254,1251,1418,1414,"PS",1874,,84,83,,4,3,"SFO","SAN",447,,,0,,0,,,,,,2,0
1987,11,28,6,1738,1740,1833,1834,"PS",1875,,55,54,,-1,-2,"LAS","LAX",236,,,0,,0,,,,,,4,0
1987,11,11,3,1349,1348,1505,1510,"PS",1877,,76,82,,-5,1,"LAS","SFO",414,,,0,,0,,,,,,0,0
1987,11,11,3,1827,1808,1940,1922,"PS",1884,,73,74,,18,19,"SFO","SNA",372,,,0,,0,,,,,,2,0
1987,11,6,5,1632,1629,1803,1803,"PS",1885,,91,94,,0,3,"SFO","PDX",550,,,0,,0,,,,,,3,0
1987,11,4,3,1311,1310,1430,1422,"PS",1900,,79,72,,8,1,"SMF","LAX",373,,,0,,0,,,,,,4,0
1987,11,18,3,717,653,834,812,"PS",1901,,77,79,,22,24,"BUR","SFO",326,,,0,,0,,,,,,3,0
1987,11,21,6,1412,1400,1450,1441,"PS",1902,,38,41,,9,12,"LAX","SAN",109,,,0,,0,,,,,,3,0
1987,11,27,5,1042,1040,1131,1137,"PS",1903,,49,57,,-6,2,"LAS","LAX",236,,,0,,0,,,,,,1,0
1987,11,6,5,,600,,722,"PS",1906,,,82,,,,"EUG","SFO",451,,,1,,0,,,,,,1,0
1987,11,16,1,1604,1605,1702,1709,"PS",1912,,58,64,,-7,-1,"SJC","LAX",308,,,0,,0,,,,,,2,0
1987,11,1,7,2131,2125,2145,2138,"PS",1915,,74,73,,7,6,"PHX","LAX",370,,,0,,0,,,,,,0,0
1987,11,4,3,,1905,,1953,"PS",1917,,,48,,,,"LAX","FAT",209,,,1,,0,,,,,,0,0
1987,11,17,2,1912,1905,2012,1953,"PS",1917,,60,48,,19,7,"LAX","FAT",209,,,0,,0,,,,,,3,0
1987,11,29,7,1406,1400,1504,1456,"PS",1920,,58,56,,8,6,"SJC","BUR",296,,,0,,0,,,,,,3,0
1987,11,21,6,931,900,1039,1010,"PS",1921,,68,70,,29,31,"LAX","SFO",337,,,0,,0,,,,,,0,0
1987,11,2,1,1455,1455,1601,1559,"PS",1922,,66,64,,2,0,"SJC","LAX",308,,,0,,0,,,,,,0,0
1987,11,18,3,1001,1000,1132,1113,"PS",1923,,91,73,,19,1,"LAX","SFO",337,,,0,,0,,,,,,3,0
1987,11,1,7,1153,1151,1323,1324,"PS",1923,,90,93,,-1,2,"SFO","PDX",550,,,0,,0,,,,,,4,0
1987,11,4,3,559,600,706,704,"PS",1928,,67,64,,2,-1,"SCK","LAX",315,,,0,,0,,,,,,1,0
1987,11,13,5,559,600,704,704,"PS",1928,,65,64,,0,-1,"SCK","LAX",315,,,0,,0,,,,,,1,0
1987,11,29,7,1313,1300,1440,1412,"PS",1929,,87,72,,28,13,"LAX","SFO",337,,,0,,0,,,,,,0,0
1987,11,18,3,1404,1400,1502,1510,"PS",1931,,58,70,,-8,4,"LAX","SFO",337,,,0,,0,,,,,,3,0
1987,11,23,1,1550,1550,1748,1741,"PS",1931,,118,111,,7,0,"SFO","GEG",733,,,0,,0,,,,,,1,0
1987,11,12,4,2108,2100,2218,2214,"PS",1932,,70,74,,4,8,"SFO","LAX",337,,,0,,0,,,,,,3,0
1987,11,30,1,,1500,,1610,"PS",1933,,,70,,,,"LAX","SFO",337,,,1,,0,,,,,,3,0
1987,11,8,7,1452,1447,1553,1553,"PS",1940,,61,66,,0,5,"SFO","BUR",326,,,0,,0,,,,,,0,0
1987,11,3,2,1544,1540,1638,1641,"PS",1943,,54,61,,-3,4,"LAX","SJC",308,,,0,,0,,,,,,4,0
1987,11,4,3,1127,1110,1226,1202,"PS",1946,,59,52,,24,17,"LAX","LAS",236,,,0,,0,,,,,,3,0
1987,11,28,6,714,710,855,902,"PS",1946,,101,112,,-7,4,"PSC","SFO",620,,,0,,0,,,,,,1,0
1987,11,17,2,1003,930,1136,1044,"PS",1946,,93,74,,52,33,"SFO","LAX",337,,,0,,0,,,,,,4,0
1987,11,9,1,634,635,751,755,"PS",1947,,77,80,,-4,-1,"ONT","SFO",363,,,0,,0,,,,,,1,0
1987,11,13,5,721,635,849,755,"PS",1947,,88,80,,54,46,"ONT","SFO",363,,,0,,0,,,,,,1,0
1987,11,27,5,941,942,1027,1032,"PS",1951,,46,50,,-5,-1,"LAS","BUR",223,,,0,,0,,,,,,4,0
1987,11,24,2,730,731,847,851,"PS",1954,,77,80,,-4,-1,"SFO","SAN",447,,,0,,0,,,,,,2,0
1987,11,25,3,730,731,845,851,"PS",1954,,75,80,,-6,-1,"SFO","SAN",447,,,0,,0,,,,,,3,0
1987,11,3,2,2254,2302,28,37,"PS",1955,,94,95,,-9,-8,"RNO","SEA",564,,,0,,0,,,,,,0,0
1987,11,15,7,1622,1610,1716,1702,"PS",1956,,54,52,,14,12,"LAX","LAS",236,,,0,,0,,,,,,3,0
1987,11,13,5,,1530,,1640,"PS",1958,,,70,,,,"SFO","LAX",337,,,1,,0,,,,,,0,0
1987,11,21,6,1536,1530,1645,1640,"PS",1958,,69,70,,5,6,"SFO","LAX",337,,,0,,0,,,,,,4,0
1987,11,6,5,655,655,805,813,"PS",1960,,70,78,,-8,0,"CCR","LAX",346,,,0,,0,,,,,,4,0
1987,11,24,2,904,905,1106,1059,"PS",1964,,122,114,,7,-1,"SEA","SFO",679,,,0,,0,,,,,,2,0
1987,11,11,3,1129,1130,1249,1245,"PS",1964,,80,75,,4,-1,"SFO","SAN",447,,,0,,0,,,,,,0,0
1987,11,3,2,2040,2040,2156,2152,"PS",1968,,76,72,,4,0,"SFO","LGB",354,,,0,,0,,,,,,0,0
1987,11,4,3,1720,1720,1814,1805,"PS",1969,,54,45,,9,0,"SFO","RNO",192,,,0,,0,,,,,,0,0
1987,11,11,3,2055,2055,2207,2208,"PS",1974,,72,73,,-1,0,"SFO","ONT",363,,,0,,0,,,,,,1,0
1987,11,15,7,1205,1210,1304,1304,"PS",1975,,59,54,,0,-5,"LAS","SAN",258,,,0,,0,,,,,,3,0
1987,11,23,1,1209,1210,1315,1304,"PS",1975,,66,54,,11,-1,"LAS","SAN",258,,,0,,0,,,,,,2,0
1987,11,27,5,1449,1450,1608,1615,"PS",1977,,79,85,,-7,-1,"SAN","SFO",447,,,0,,0,,,,,,4,0
1987,11,8,7,1647,1640,1740,1735,"PS",1980,,53,55,,5,7,"RNO","SFO",192,,,0,,0,,,,,,3,0
1987,11,15,7,1449,1447,1608,1615,"PS",1980,,79,88,,-7,2,"SEA","RNO",564,,,0,,0,,,,,,2,0
1987,11,16,1,1431,1433,1539,1545,"PS",1981,,68,72,,-6,-2,"LGB","SFO",354,,,0,,0,,,,,,1,0
1987,11,23,1,959,958,1136,1121,"PS",1985,,97,83,,15,1,"LAS","SFO",414,,,0,,0,,,,,,1,0
1987,11,21,6,650,650,718,719,"PS",1987,,28,29,,-1,0,"MRY","SFO",77,,,0,,0,,,,,,3,0
1987,11,6,5,1540,1528,1651,1645,"PS",1990,,71,77,,6,12,"SFO","SNA",372,,,0,,0,,,,,,0,0
1987,11,17,2,1616,1528,1729,1645,"PS",1990,,73,77,,44,48,"SFO","SNA",372,,,0,,0,,,,,,1,0
1987,11,22,7,2001,2000,2108,2104,"PS",1993,,67,64,,4,1,"LAX","SMF",373,,,0,,0,,,,,,2,0
1987,11,11,3,1104,1105,1230,1228,"PS",1997,,86,83,,2,-1,"SNA","SFO",372,,,0,,0,,,,,,3,0
1987,11,13,5,1155,1105,1335,1228,"PS",1997,,100,83,,67,50,"SNA","SFO",372,,,0,,0,,,,,,3,0
1987,11,9,1,1105,1105,1431,1426,"TW",2,,146,141,,5,0,"STL","JFK",892,,,0,,0,,,,,,0,0
1987,11,15,7,1607,1600,4,2355,"TW",8,,297,295,,9,7,"LAX","JFK",2475,,,0,,0,,,,,,1,0
1987,11,3,2,932,920,1238,1224,"TW",18,,126,124,,14,12,"DEN","STL",770,,,0,,0,,,,,,2,0
1987,11,5,4,918,920,1226,1224,"TW",18,,128,124,,2,-2,"DEN","STL",770,,,0,,0,,,,,,3,0
1987,11,14,6,918,920,1221,1224,"TW",18,,123,124,,-3,-2,"DEN","STL",770,,,0,,0,,,,,,2,0
1987,11,5,4,1322,1320,1655,1658,"TW",18,,153,158,,-3,2,"STL","MIA",1068,,,0,,0,,,,,,2,0
1987,11,14,6,1849,1846,2017,2008,"TW",19,,148,142,,9,3,"STL","DEN",770,,,0,,0,,,,,,3,0
1987,11,9,1,2012,2012,2121,2130,"TW",23,,129,138,,-9,0,"DCA","STL",719,,,0,,0,,,,,,4,0
1987,11,10,2,2254,2215,57,30,"TW",23,,243,255,,27,39,"STL","SEA",1710,,,0,,0,,,,,,0,0
1987,11,3,2,1030,1027,1117,1113,"TW",24,,47,46,,4,3,"DCA","ORF",142,,,0,,0,,,,,,4,0
1987,11,18,3,1032,1027,1131,1113,"TW",24,,59,46,,18,5,"DCA","ORF",142,,,0,,0,,,,,,1,0
1987,11,25,3,1027,1027,1114,1113,"TW",24,,47,46,,1,0,"DCA","ORF",142,,,0,,0,,,,,,4,0
1987,11,3,2,706,707,952,955,"TW",24,,106,108,,-3,-1,"STL","DCA",719,,,0,,0,,,,,,2,0
1987,11,15,7,708,707,1020,955,"TW",24,,132,108,,25,1,"STL","DCA",719,,,0,,0,,,,,,2,0
1987,11,27,5,1132,1127,1248,1245,"TW",27,,76,78,,3,5,"STL","TUL",351,,,0,,0,,,,,,3,0
1987,11,11,3,1334,1335,1923,1921,"TW",28,,229,226,,2,-1,"SEA","STL",1710,,,0,,0,,,,,,1,0
1987,11,6,5,619,620,756,804,"TW",29,,157,164,,-8,-1,"LGA","STL",887,,,0,,0,,,,,,3,0
1987,11,26,4,850,850,1057,1115,"TW",29,,247,265,,-18,0,"STL","SEA",1710,,,0,,0,,,,,,4,0
1987,11,10,2,1931,1925,2125,2036,"TW",33,,114,71,,49,6,"JFK","BOS",187,,,0,,0,,,,,,1,0
1987,11,13,5,1922,1925,2027,2036,"TW",33,,65,71,,-9,-3,"JFK","BOS",187,,,0,,0,,,,,,4,0
1987,11,26,4,1923,1925,2028,2036,"TW",33,,65,71,,-8,-2,"JFK","BOS",187,,,0,,0,,,,,,0,0
1987,11,3,2,649,650,744,747,"TW",34,,55,57,,-3,-1,"BOS","JFK",187,,,0,,0,,,,,,0,0
1987,11,14,6,650,650,745,747,"TW",34,,55,57,,-2,0,"BOS","JFK",187,,,0,,0,,,,,,2,0
1987,11,16,1,650,650,743,747,"TW",34,,53,57,,-4,0,"BOS","JFK",187,,,0,,0,,,,,,4,0
1987,11,22,7,650,650,739,747,"TW",34,,49,57,,-8,0,"BOS","JFK",187,,,0,,0,,,,,,3,0
1987,11,22,7,1915,1915,2212,2205,"TW",37,,357,350,,7,0,"PHL","LAX",2401,,,0,,0,,,,,,0,0
1987,11,14,6,802,759,1602,1549,"TW",38,,300,290,,13,3,"LAX","PHL",2401,,,0,,0,,,,,,2,0
1987,11,13,5,1601,1600,1711,1725,"TW",39,,130,145,,-14,1,"TPA","STL",869,,,0,,0,,,,,,2,0
1987,11,17,2,910,910,1453,1436,"TW",52,,223,206,,17,0,"ONT","STL",1547,,,0,,0,,,,,,2,0
1987,11,12,4,1810,1810,1931,1940,"TW",54,,141,150,,-9,0,"MCO","STL",880,,,0,,0,,,,,,4,0
1987,11,1,7,1707,1705,1741,1740,"TW",54,,34,35,,1,2,"TPA","MCO",80,,,0,,0,,,,,,2,0
1987,11,24,2,1743,1705,1817,1740,"TW",54,,34,35,,37,38,"TPA","MCO",80,,,0,,0,,,,,,4,0
1987,11,23,1,1652,1640,1817,1804,"TW",55,,145,144,,13,12,"DCA","STL",719,,,0,,0,,,,,,2,0
1987,11,5,4,1503,1453,1619,1559,"TW",55,,76,66,,20,10,"JFK","DCA",213,,,0,,0,,,,,,0,0
1987,11,11,3,,1453,,1559,"TW",55,,,66,,,,"JFK","DCA",213,,,1,,0,,,,,,2,0
1987,11,9,1,1911,1849,2023,2005,"TW",55,,132,136,,18,22,"STL","COS",774,,,0,,0,,,,,,0,0
1987,11,1,7,918,910,1037,1028,"TW",59,,79,78,,9,8,"MKE","STL",317,,,0,,0,,,,,,4,0
1987,11,3,2,630,630,1229,1212,"TW",60,,239,222,,17,0,"SFO","STL",1736,,,0,,0,,,,,,4,0
1987,11,21,6,1313,1306,1709,1626,"TW",60,,176,140,,43,7,"STL","JFK",892,,,0,,0,,,,,,0,0
1987,11,16,1,810,810,918,930,"TW",65,,68,80,,-12,0,"DCA","CMH",322,,,0,,0,,,,,,3,0
1987,11,8,7,1116,1110,1307,1310,"TW",65,,231,240,,-3,6,"STL","SNA",1570,,,0,,0,,,,,,3,0
1987,11,20,5,2029,2021,2341,2331,"TW",70,,132,130,,10,8,"STL","EWR",872,,,0,,0,,,,,,1,0
1987,11,16,1,713,710,739,742,"TW",73,,86,92,,-3,3,"DTW","STL",440,,,0,,0,,,,,,4,0
1987,11,20,5,738,710,803,742,"TW",73,,85,92,,21,28,"DTW","STL",440,,,0,,0,,,,,,0,0
1987,11,12,4,1450,1445,1656,1701,"TW",75,,186,196,,-5,5,"STL","PHX",1262,,,0,,0,,,,,,2,0
1987,11,22,7,1330,1330,1334,1346,"TW",87,,64,76,,-12,0,"DAY","STL",338,,,0,,0,,,,,,4,0
1987,11,3,2,1441,1442,1554,1559,"TW",87,,73,77,,-5,-1,"STL","TUL",351,,,0,,0,,,,,,0,0
1987,11,20,5,649,645,1219,1214,"TW",88,,210,209,,5,4,"LAX","STL",1593,,,0,,0,,,,,,0,0
1987,11,13,5,1308,1303,1355,1404,"TW",88,,47,61,,-9,5,"STL","MCI",237,,,0,,0,,,,,,2,0
1987,11,23,1,1142,1135,1341,1330,"TW",91,,239,235,,11,7,"STL","LAX",1593,,,0,,0,,,,,,3,0
1987,11,13,5,628,630,753,805,"TW",93,,145,155,,-12,-2,"EWR","STL",872,,,0,,0,,,,,,4,0
1987,11,9,1,900,842,1035,1017,"TW",95,,95,95,,18,18,"STL","OKC",462,,,0,,0,,,,,,4,0
1987,11,22,7,842,842,1016,1017,"TW",95,,94,95,,-1,0,"STL","OKC",462,,,0,,0,,,,,,3,0
1987,11,25,3,842,842,1023,1017,"TW",95,,101,95,,6,0,"STL","OKC",462,,,0,,0,,,,,,0,0
1987,11,29,7,842,842,1015,1017,"TW",95,,93,95,,-2,0,"STL","OKC",462,,,0,,0,,,,,,0,0
1987,11,1,7,1450,1441,1639,1629,"TW",99,,229,228,,10,9,"STL","SAN",1558,,,0,,0,,,,,,1,0
1987,11,7,6,2015,2015,2211,2213,"TW",100,,56,58,,-2,0,"STL","IND",229,,,0,,0,,,,,,1,0
1987,11,12,4,1402,1400,1948,1934,"TW",102,,226,214,,14,2,"SNA","STL",1570,,,0,,0,,,,,,2,0
1987,11,10,2,619,615,722,718,"TW",106,,63,63,,4,4,"STL","ORD",258,,,0,,0,,,,,,3,0
1987,11,25,3,652,615,753,718,"TW",106,,61,63,,35,37,"STL","ORD",258,,,0,,0,,,,,,4,0
1987,11,8,7,1058,1100,1336,1337,"TW",110,,158,157,,-1,-2,"FLL","LGA",1076,,,0,,0,,,,,,4,0
1987,11,19,4,1103,1100,1342,1337,"TW",110,,159,157,,5,3,"FLL","LGA",1076,,,0,,0,,,,,,2,0
1987,11,16,1,659,659,1237,1220,"TW",114,,218,201,,17,0,"ONT","STL",1547,,,0,,0,,,,,,1,0
1987,11,18,3,658,659,1236,1220,"TW",114,,218,201,,16,-1,"ONT","STL",1547,,,0,,0,,,,,,1,0
1987,11,10,2,1350,1320,1707,1642,"TW",114,,137,142,,25,30,"STL","LGA",887,,,0,,0,,,,,,4,0
1987,11,23,1,1602,1605,1750,1750,"TW",117,,108,105,,0,-3,"JFK","CMH",483,,,0,,0,,,,,,2,0
1987,11,1,7,2214,2215,2342,2339,"TW",121,,208,204,,3,-1,"STL","LAS",1372,,,0,,0,,,,,,4,0
1987,11,21,6,2224,2215,2341,2339,"TW",121,,197,204,,2,9,"STL","LAS",1372,,,0,,0,,,,,,4,0
1987,11,18,3,840,840,1422,1411,"TW",122,,222,211,,11,0,"LAX","STL",1593,,,0,,0,,,,,,0,0
1987,11,20,5,844,840,1411,1411,"TW",122,,207,211,,0,4,"LAX","STL",1593,,,0,,0,,,,,,1,0
1987,11,7,6,730,730,820,815,"TW",123,,50,45,,5,0,"ORF","DCA",142,,,0,,0,,,,,,3,0
1987,11,13,5,729,730,820,815,"TW",123,,51,45,,5,-1,"ORF","DCA",142,,,0,,0,,,,,,4,0
1987,11,11,3,1310,1305,1600,1600,"TW",124,,110,115,,0,5,"DEN","STL",770,,,0,,0,,,,,,4,0
1987,11,20,5,1652,1645,2000,1937,"TW",124,,128,112,,23,7,"STL","DCA",719,,,0,,0,,,,,,0,0
1987,11,24,2,1803,1645,2043,1937,"TW",124,,100,112,,66,78,"STL","DCA",719,,,0,,0,,,,,,1,0
1987,11,24,2,1059,1100,1159,1210,"TW",125,,60,70,,-11,-1,"STL","ORD",258,,,0,,0,,,,,,2,0
1987,11,10,2,654,655,759,751,"TW",141,,65,56,,8,-1,"MCI","STL",237,,,0,,0,,,,,,2,0
1987,11,25,3,848,847,949,959,"TW",141,,61,72,,-10,1,"STL","LIT",296,,,0,,0,,,,,,0,0
1987,11,24,2,2011,1700,2135,1814,"TW",147,,84,74,,201,191,"ORD","STL",258,,,0,,0,,,,,,4,0
1987,11,25,3,1951,1906,2125,2037,"TW",147,,94,91,,48,45,"STL","ICT",392,,,0,,0,,,,,,4,0
1987,11,2,1,1812,1815,1953,2004,"TW",151,,101,109,,-11,-3,"LGA","CMH",478,,,0,,0,,,,,,3,0
1987,11,4,3,1813,1815,2003,2004,"TW",151,,110,109,,-1,-2,"LGA","CMH",478,,,0,,0,,,,,,3,0
1987,11,3,2,803,803,912,910,"TW",152,,69,67,,2,0,"LIT","STL",296,,,0,,0,,,,,,2,0
1987,11,17,2,1510,1439,1727,1644,"TW",157,,257,245,,43,31,"STL","BUR",1584,,,0,,0,,,,,,0,0
1987,11,3,2,1859,1900,2028,2058,"TW",161,,149,178,,-30,-1,"JFK","STL",892,,,0,,0,,,,,,2,0
1987,11,21,6,1010,1010,1232,1233,"TW",164,,82,83,,-1,0,"STL","CMH",410,,,0,,0,,,,,,4,0
1987,11,6,5,730,730,739,746,"TW",169,,69,76,,-7,0,"DAY","STL",338,,,0,,0,,,,,,0,0
1987,11,22,7,2220,2220,2340,2330,"TW",173,,140,130,,10,0,"STL","DEN",770,,,0,,0,,,,,,4,0
1987,11,27,5,826,826,1026,1030,"TW",177,,180,184,,-4,0,"BOS","STL",1046,,,0,,0,,,,,,4,0
1987,11,20,5,1855,1844,2108,2044,"TW",181,,253,240,,24,11,"STL","ONT",1547,,,0,,0,,,,,,0,0
1987,11,30,1,1856,1844,2044,2044,"TW",181,,228,240,,0,12,"STL","ONT",1547,,,0,,0,,,,,,0,0
1987,11,3,2,1359,1400,1918,1930,"TW",184,,199,210,,-12,-1,"LGB","STL",1582,,,0,,0,,,,,,2,0
1987,11,13,5,1402,1400,1928,1930,"TW",184,,206,210,,-2,2,"LGB","STL",1582,,,0,,0,,,,,,3,0
1987,11,28,6,2017,2018,2346,2348,"TW",184,,149,150,,-2,-1,"STL","BOS",1046,,,0,,0,,,,,,2,0
1987,11,15,7,,1630,,1932,"TW",190,,,122,,,,"DEN","STL",770,,,1,,0,,,,,,2,0
1987,11,3,2,2015,2017,2249,2247,"TW",190,,94,90,,2,-2,"STL","PIT",553,,,0,,0,,,,,,2,0
1987,11,22,7,2015,2017,2245,2247,"TW",190,,90,90,,-2,-2,"STL","PIT",553,,,0,,0,,,,,,4,0
1987,11,28,6,1320,1320,1338,1333,"TW",195,,78,73,,5,0,"CVG","STL",307,,,0,,0,,,,,,2,0
1987,11,25,3,1515,1430,1728,1652,"TW",195,,133,142,,36,45,"STL","SAT",786,,,0,,0,,,,,,3,0
1987,11,17,2,1616,1600,1737,1712,"TW",199,,81,72,,25,16,"ORD","STL",258,,,0,,0,,,,,,1,0
1987,11,15,7,839,825,1225,1211,"TW",200,,166,166,,14,14,"PHX","STL",1262,,,0,,0,,,,,,4,0
1987,11,5,4,1530,1504,1750,1700,"TW",202,,140,116,,50,26,"IND","JFK",664,,,0,,0,,,,,,4,0
1987,11,4,3,1359,1400,1437,1434,"TW",202,,38,34,,3,-1,"SDF","IND",111,,,0,,0,,,,,,0,0
